State 	ExpPrior[ Recombination rate ]	Coalescent	treeLikelihood	 num.patterns	 num.nodes	popSize	rec.rate	kappaR	kappaY	site.height	site.bps	total.bps	 mc.speed 
3395000	-3.6612	120.7256	-16253.700292225752	579	29	0.00660733	11.057411	1.15918	0.902196	0.0121308330792449	2	2	15625.0
3400000	-4.7095	123.1255	-16261.201139672621	574	28	0.00412994	37.266113	1.120468	0.821182	0.011446794250463212	2	2	14749.26
3405000	-6.1241	126.2486	-16268.09210465637	553	27	0.002337424	72.631055	0.869545	0.662223	0.0093949130488995	2	2	14492.75
3410000	-6.5315	138.0328	-16259.817731987267	592	29	0.00337239	82.816137	1.070951	0.918582	0.013025766799388112	2	3	14836.8
3415000	-4.7163	135.9824	-16263.613321824323	575	28	0.00344992	37.434531	1.086159	0.913356	0.011825783749979609	3	3	14880.95
3420000	-4.0634	132.0394	-16259.545133674637	596	29	0.00402973	21.113899	1.164261	0.789495	0.012615307278308006	3	3	15151.52
3425000	-3.7633	126.8429	-16266.733067205827	594	29	0.00350975	13.610412	1.061855	1.297915	0.010888476299790005	2	2	15105.74
3430000	-3.795	122.5492	-16260.140783749723	591	29	0.00482477	14.403728	0.978856	0.746404	0.012086193098828031	2	2	14749.26
3435000	-5.1149	134.2672	-16267.176993129448	587	29	0.00427847	47.400869	1.07694	1.02073	0.011508928239139933	3	3	15015.02
3440000	-6.3304	152.8069	-16260.184669809343	586	29	0.00400582	77.787956	1.139232	0.78947	0.012362068134963848	3	5	15337.42
3445000	-5.3062	132.5825	-16265.303399749275	573	28	0.00606487	52.183573	1.279235	0.752209	0.010791824361979932	2	3	14534.88
3450000	-3.5944	130.0383	-16259.704411676816	626	33	0.00480819	9.387095	1.299475	1.125885	0.011836926607662212	3	3	15290.52
3455000	-7.308	170.0729	-16262.078523259468	588	29	0.002848591	102.229058	1.073518	0.654916	0.011905453111706404	4	7	14409.22
3460000	-4.3106	126.3969	-16264.956954404941	591	29	0.0032377	27.293272	1.00795	1.490911	0.010652768138834702	2	2	15015.02
3465000	-4.6873	130.5589	-16275.256849908945	574	28	0.00480472	36.709467	1.183944	0.958229	0.012418535575904225	3	3	14970.06
3470000	-8.6211	169.5341	-16267.45482044285	675	39	0.00494152	135.055553	0.970109	1.466431	0.012123197926243329	7	7	14662.76
3475000	-4.4246	141.8975	-16270.554995430182	597	30	0.00433751	30.142765	0.889859	1.756843	0.010575125005404253	4	4	15015.02
3480000	-5.8259	126.9197	-16275.003285738196	597	29	0.00658653	65.1762	1.219969	0.760138	0.010370189236575688	3	3	14925.37
3485000	-4.6859	134.1518	-16267.949857222291	572	29	0.00337269	36.676536	1.590107	0.793189	0.01370442622130715	3	3	15384.62
3490000	-7.3454	155.3985	-16257.505440258881	664	39	0.00330202	103.164179	1.187967	1.12496	0.012563487153955347	5	5	14792.9
3495000	-5.3371	126.9084	-16265.280715901261	575	28	0.0046583	52.95679	0.855169	1.497563	0.012831878829093698	2	2	14880.95
3500000	-4.3105	125.4064	-16267.129674342	580	28	0.0037997	27.291743	1.130673	1.20027	0.010825024406347649	2	2	15337.42
3505000	-5.4454	149.391	-16266.337963490469	571	28	0.00531939	55.661873	1.014016	1.588926	0.012524889860366352	3	5	15384.62
3510000	-7.6746	152.5992	-16265.608355987673	634	32	0.00317853	111.392367	1.152214	0.876285	0.013908648543336814	4	5	14705.88
3515000	-5.4168	124.5658	-16285.9204873461	599	29	0.00445208	54.947857	1.176928	1.78522	0.009183525523201667	2	2	15432.1
3520000	-3.5775	122.2201	-16265.598416117788	573	28	0.003103874	8.966497	0.905829	0.765405	0.011079510861135608	2	2	14749.26
3525000	-5.902	138.6918	-16266.579684462795	586	29	0.002859196	67.078172	1.260241	0.72937	0.012825278192254886	3	3	15290.52
3530000	-6.2597	144.867	-16263.48724877576	584	29	0.00400776	76.021298	1.019975	1.441795	0.013356288858506463	4	4	15243.9
3535000	-4.8856	131.344	-16265.97522199851	590	29	0.00644639	41.667857	1.150358	1.039499	0.011434322096847081	3	3	15151.52
3540000	-4.1528	125.4969	-16254.15190480447	581	29	0.00440742	23.348741	0.933771	0.602856	0.011777999118150388	2	2	15384.62
3545000	-7.4268	123.5229	-16273.493784584949	612	30	0.00583844	105.198334	1.088857	0.721201	0.009435364541717471	2	2	14792.9
3550000	-4.0507	133.6258	-16273.740304804873	580	29	0.00420908	20.794864	1.019585	0.505896	0.01268372317968003	3	3	14619.88
3555000	-4.1818	125.3199	-16260.79129157793	593	29	0.00451584	24.07372	1.23486	1.194483	0.011533853099819488	2	2	14705.88
3560000	-4.3073	134.743	-16265.587428976103	580	30	0.00360455	27.211137	1.473935	0.828691	0.013752364799009093	3	3	14749.26
3565000	-4.5317	136.459	-16270.29479423301	573	28	0.00390664	32.820149	1.096643	1.072584	0.011640945153568064	3	3	14836.8
3570000	-8.3055	170.6709	-16264.782492672643	595	30	0.00487262	127.166742	1.204131	0.943138	0.011945112581289701	6	7	15015.02
3575000	-3.8709	125.581	-16269.205734442432	574	28	0.003124149	16.301835	1.039184	1.297502	0.013239553968274963	2	2	14925.37
3580000	-3.4853	124.3379	-16269.20669709063	580	29	0.00493326	6.659527	1.307087	0.575727	0.010436793461627005	2	2	15243.9
3585000	-5.2323	127.1329	-16260.343259651923	574	28	0.003065701	50.335873	1.293743	0.933934	0.011824852193355417	2	2	15015.02
3590000	-9.0668	157.615	-16264.069958728089	618	31	0.003133147	146.199308	1.013705	1.138503	0.01075979956775288	5	5	14970.06
3595000	-7.2646	158.3901	-16269.596186975185	593	30	0.00432343	101.143184	1.105585	0.536551	0.011167507728085857	5	6	14925.37
3600000	-4.1577	128.82	-16264.024939610088	599	30	0.00451349	23.469945	1.105515	1.585661	0.011587680179849907	3	3	15060.24
3605000	-5.3867	135.4939	-16260.963814130711	581	29	0.003036502	54.195062	1.137995	1.040817	0.011982178152827518	3	3	14836.8
3610000	-4.2885	122.5078	-16266.145183928493	577	28	0.0041968	26.740948	1.159808	0.799919	0.011810813260430656	2	2	14409.22
3615000	-4.7328	132.2434	-16261.70407110101	578	29	0.00465791	37.849227	1.174327	1.030842	0.011381708834253546	3	3	15015.02
3620000	-4.6465	135.2482	-16268.064676082931	572	28	0.00338406	35.690607	1.01925	0.885058	0.011350607404258854	3	3	14970.06
3625000	-4.9655	129.9016	-16259.44286482437	580	29	0.00569925	43.664919	1.163784	1.207571	0.013724165480379259	2	3	15432.1
3630000	-5.0777	138.8397	-16260.676990985445	573	28	0.00326323	46.470974	1.269004	1.36618	0.011411607683972353	3	3	15384.62
3635000	-5.0327	129.7166	-16259.978624591864	612	30	0.002993484	45.346802	1.058088	0.9735	0.01105411574609551	2	2	14792.9
3640000	-4.3449	137.9513	-16258.89083805574	581	29	0.00502621	28.149837	1.250551	1.070705	0.012958370634982294	4	4	15197.57
3645000	-4.5731	133.0683	-16256.862136394331	593	29	0.00443664	33.856439	1.145295	1.2433	0.012511550986972535	3	3	15060.24
3650000	-3.8676	126.8765	-16259.549428792434	591	29	0.00329657	16.217545	1.108091	0.922176	0.010123640444632386	2	2	15060.24
3655000	-8.3968	132.0948	-16273.759467462221	589	29	0.00462587	129.448321	1.16115	0.710218	0.01079132255608617	2	3	15151.52
3660000	-4.2541	125.5663	-16260.166118359	573	28	0.00342338	25.881067	1.007778	0.756833	0.011346726057462828	2	2	14749.26
3665000	-3.5303	124.8929	-16258.469225008688	581	29	0.00384376	7.785868	1.0925	1.141838	0.012847216073547876	2	2	15105.74
3670000	-4.7724	125.8701	-16264.598110125531	612	30	0.00387244	38.837837	0.881892	0.891736	0.010556222713067618	2	2	14970.06
3675000	-4.212	115.4672	-16276.763083120859	558	27	0.00373554	24.828042	1.013495	1.53568	0.008857623575904139	1	1	14492.75
3680000	-3.9426	126.4752	-16269.47137000369	580	29	0.00325057	18.093515	0.885395	1.090189	0.011868693450898977	2	2	15290.52
3685000	-6.8201	149.1763	-16267.406783468927	641	31	0.00432087	90.031138	1.015462	0.856932	0.011409001647923673	3	5	15432.1
3690000	-6.0174	139.531	-16257.068632045817	591	29	0.00535868	69.962971	1.127172	1.121296	0.013183542089391742	3	4	15197.57
3695000	-3.8208	125.0951	-16263.087619505783	573	28	0.00469812	15.049191	0.896235	0.9531	0.012290583552400572	2	2	14836.8
3700000	-3.7892	119.0157	-16272.921070213428	564	28	0.0034227	14.256951	1.170769	0.818259	0.009369368347035759	1	1	14880.95
3705000	-6.4905	131.2247	-16268.42425156527	625	32	0.002926971	81.789762	1.084528	0.536533	0.012558888470746536	3	3	14705.88
3710000	-3.9826	121.7829	-16271.923487832588	573	28	0.002802525	19.092362	1.022477	0.73298	0.012290621203162296	2	2	14749.26
3715000	-6.2048	168.5308	-16255.822607803559	593	30	0.0057447	74.64687	0.954855	1.340275	0.012183912692488686	3	8	15625.0
3720000	-3.932	123.7948	-16255.971003082663	573	28	0.00390593	17.827541	1.090561	1.124543	0.011939902500016334	2	2	15105.74
3725000	-4.7824	129.0162	-16262.156308996273	574	28	0.003114665	39.088758	1.03744	1.053657	0.011861057394324146	2	2	15576.32
3730000	-5.5285	146.664	-16259.361817577199	622	32	0.00398072	57.74003	1.183281	1.05027	0.010761710232345827	4	4	15384.62
3735000	-4.3375	122.8346	-16265.078979793798	579	29	0.00600002	27.964708	1.218162	1.537762	0.011647630643700582	2	2	15105.74
3740000	-3.7954	132.0863	-16264.91044389967	622	31	0.00406399	14.413747	1.256629	0.93287	0.011050558207307845	3	3	15243.9
3745000	-4.1563	133.5974	-16265.008982831016	573	29	0.00456068	23.435914	1.012946	0.650884	0.01303524213251777	3	3	15060.24
3750000	-8.1222	151.9974	-16264.315265755024	616	32	0.00493055	122.582211	0.904965	1.247802	0.01059200076274661	4	5	15015.02
3755000	-5.7793	135.624	-16266.706136136083	608	32	0.00429202	64.01022	0.865807	1.066301	0.012376957485749152	3	3	15105.74
3760000	-6.0684	123.1874	-16263.423801377598	578	28	0.00361751	71.237656	0.992861	0.760109	0.012010948471419331	2	2	14367.82
3765000	-5.3733	158.6005	-16259.839481595467	610	33	0.0051066	53.861386	1.315481	0.719086	0.012241824070565507	6	6	14450.87
3770000	-4.1271	128.6462	-16258.833404763147	593	29	0.002652498	22.70533	1.105781	1.211027	0.012212272109648621	2	2	14204.55
3775000	-4.0057	126.2118	-16262.439075054055	573	28	0.003037963	19.671432	0.896854	0.83754	0.012528761891086699	2	2	14749.26
3780000	-4.1767	125.3827	-16259.341982223887	575	28	0.00334432	23.946668	1.223439	0.738687	0.012024790526821252	2	2	15384.62
3785000	-5.1076	121.6924	-16272.906357650623	579	28	0.00462985	47.218026	1.01289	0.922263	0.013436536022868824	2	2	15151.52
3790000	-4.3097	126.6314	-16263.658719409827	573	28	0.002808596	27.269953	0.993201	1.719524	0.011422647321093741	2	2	15015.02
3795000	-4.1043	121.5386	-16264.186640812524	580	29	0.00636655	22.136397	1.151584	0.758535	0.01085637546814126	2	2	15243.9
3800000	-4.2913	122.4134	-16262.030107715635	574	28	0.00558068	26.810969	1.098026	1.665995	0.010391920245255804	2	2	15337.42
3805000	-5.0322	137.5042	-16266.925512672253	610	30	0.00343444	45.333074	1.300773	0.621967	0.010236024230640971	2	3	15151.52
3810000	-4.0474	138.0784	-16260.243140531653	622	31	0.002921696	20.713668	1.100089	1.558708	0.010367728582026524	3	4	15015.02
3815000	-7.9311	134.1969	-16263.253551084714	592	29	0.00490456	117.804807	0.905031	1.657989	0.011525605978038127	2	3	14749.26
3820000	-4.1502	121.2405	-16259.768064631227	579	29	0.00563848	23.283082	1.122507	1.414899	0.011070191459961083	2	2	15290.52
3825000	-5.138	154.1558	-16263.140905947675	601	32	0.00400803	47.978868	0.99333	0.785816	0.012306610874977378	5	5	14705.88
3830000	-4.0565	136.409	-16264.32463657654	585	29	0.00329719	20.941158	1.152582	0.603241	0.01033555865662509	3	3	14925.37
3835000	-7.3614	134.7011	-16264.166507367809	606	31	0.00411035	103.562437	1.055265	1.303969	0.009740954568198174	3	3	15015.02
3840000	-4.5745	126.5308	-16262.962513063223	574	28	0.00447595	33.890599	1.211016	1.108307	0.012444400837025275	2	2	15105.74
3845000	-3.9874	121.8757	-16266.663612342127	593	29	0.00366901	19.213508	1.334072	0.720531	0.0116687529217793	2	2	15384.62
3850000	-3.4743	126.3235	-16263.237330826149	572	28	0.002695036	6.384982	1.002914	0.820503	0.01231696496975896	2	2	15243.9
3855000	-4.5738	128.6261	-16258.531550407495	573	28	0.00343333	33.872095	1.00488	0.983575	0.013306437676718248	2	2	15105.74
3860000	-8.3103	129.3594	-16260.368099695766	582	28	0.00649315	127.285018	1.100201	0.616834	0.011253177485895107	3	3	14970.06
3865000	-3.8794	120.8681	-16275.07564031723	576	28	0.00350685	16.513044	1.082007	0.942708	0.008756923757429138	1	1	15105.74
3870000	-4.4475	131.8657	-16265.58359605061	580	28	0.00374249	30.716482	1.211009	1.113577	0.011979489783314113	3	3	15060.24
3875000	-4.5366	125.8051	-16260.767659345598	572	28	0.0032123	32.94347	1.276355	1.022354	0.011673052105625463	2	2	14662.76
3880000	-8.702	150.7889	-16263.606040496286	579	29	0.00427889	137.078006	1.05812	0.898954	0.010419591231672085	4	5	15243.9
3885000	-6.1731	144.2761	-16262.519828670649	574	28	0.00451415	73.855824	1.071716	1.388986	0.012806652425084572	4	4	14925.37
3890000	-5.6041	126.601	-16266.938038354094	575	28	0.00416612	59.631014	0.971593	0.744353	0.009520925904956751	2	2	15576.32
3895000	-4.6773	166.2748	-16269.338257765541	641	33	0.00317065	36.461371	0.957717	0.645282	0.011736139870423823	6	6	15625.0
3900000	-5.6088	128.7118	-16260.234655559574	581	28	0.00390727	59.749134	0.994093	1.13815	0.010811883978073908	2	2	15337.42
3905000	-4.3569	134.748	-16259.164389161506	640	35	0.002501725	28.450301	1.028161	0.753619	0.012306885003832913	3	3	14005.6
3910000	-6.4047	157.177	-16262.191814874604	672	36	0.00456405	79.645856	1.338295	0.96915	0.012760159962661555	5	6	14084.51
3915000	-4.1057	125.8915	-16257.734302352483	581	29	0.0041795	22.171809	1.048455	0.76762	0.01125545744486145	2	2	14792.9
3920000	-5.1061	130.7665	-16259.707320732276	635	32	0.00461418	47.179998	1.081965	0.724361	0.012919092118589166	3	3	15151.52
3925000	-6.3318	147.0677	-16260.882721815258	640	36	0.00338776	77.822718	0.958437	1.022157	0.011061676475606845	4	4	14925.37
3930000	-8.4276	187.5829	-16268.26086777783	609	31	0.0033294	130.216906	0.948243	1.035231	0.012323734701869784	7	8	15105.74
3935000	-5.2261	134.0432	-16264.930314541589	615	30	0.0047833	50.179767	1.43262	1.005752	0.012208912781568363	2	3	15105.74
3940000	-4.7801	138.9316	-16259.13883523508	644	35	0.00572502	39.031495	1.043042	1.142455	0.013083139773247742	4	4	14836.8
3945000	-4.5723	126.9905	-16261.059631292008	572	28	0.00448181	33.836725	1.316288	0.600213	0.010670398237184627	2	2	15290.52
3950000	-3.9524	120.43	-16261.781152972091	615	30	0.0054666	18.338373	0.986228	1.077997	0.01095980964899917	2	2	14662.76
3955000	-4.165	128.7824	-16258.701049016658	611	30	0.002963286	23.653982	0.908503	1.162346	0.010873066661737502	2	2	15015.02
3960000	-4.0457	120.5264	-16262.178562052539	585	29	0.0034554	20.67004	1.03093	1.079951	0.011130140266030117	2	2	14749.26
3965000	-4.5317	124.6894	-16261.384525700405	579	29	0.00452532	32.819809	1.130638	1.197819	0.01122713027856647	2	2	14792.9
3970000	-6.5116	137.8637	-16265.973985550392	575	28	0.00333661	82.318244	1.077303	0.999446	0.010152821895158353	3	3	14836.8
3975000	-4.8119	145.1054	-16267.60233813936	573	28	0.00353292	39.826785	1.194221	0.826093	0.010981691633737302	4	4	15673.98
3980000	-4.2511	124.983	-16263.094419861933	585	29	0.00318719	25.805649	1.035554	0.618053	0.01060647206366614	2	2	14792.9
3985000	-5.709	157.6266	-16265.440728454858	572	28	0.00410319	62.251989	0.891852	1.391447	0.012296612381721108	5	6	15432.1
3990000	-6.5193	172.7373	-16258.381104860138	603	30	0.00439758	82.509822	1.038388	0.787508	0.01154491211900717	6	8	14836.8
3995000	-4.472	119.6573	-16269.90399027489	589	29	0.003130654	31.328338	1.013438	1.17259	0.008756688060358075	1	1	15723.27
4000000	-5.1284	126.0222	-16269.35227753062	592	29	0.00338696	47.738093	1.110248	1.267741	0.012441269803812813	2	2	14970.06
4005000	-3.5439	129.9816	-16264.519328699735	579	29	0.003079002	8.126456	1.017701	0.820804	0.010688030940957058	2	2	15576.32
4010000	-5.5101	142.4367	-16262.090635489029	628	33	0.00405691	57.28132	1.043937	1.335365	0.011912049676003018	4	4	14124.29
4015000	-8.1979	136.8983	-16269.798984435241	581	28	0.003085433	124.4753	1.162846	1.065708	0.01250042710405425	3	3	15015.02
4020000	-4.7282	133.5629	-16261.226005596913	648	35	0.00357866	37.732955	1.141159	1.157998	0.012046280443450245	3	3	15060.24
4025000	-7.6534	198.7969	-16260.81271454706	633	33	0.00384129	110.864142	1.098348	1.009542	0.01147614378297482	7	10	14925.37
4030000	-4.9001	139.6893	-16264.722237707509	579	29	0.00393696	42.030029	1.104432	0.813292	0.010897366549124338	4	4	15105.74
4035000	-5.499	137.2683	-16256.426072737768	611	33	0.00354332	57.003403	1.02619	0.785661	0.01144287153482762	3	3	13850.42
4040000	-4.2775	123.2433	-16256.804096101869	581	29	0.00376489	26.465608	0.991564	1.069505	0.011123520449460498	2	2	15015.02
4045000	-4.1903	122.4943	-16266.732959493347	611	30	0.00523532	24.285835	1.363971	1.513714	0.012615130002706226	2	2	14619.88
4050000	-4.847	122.3136	-16262.206165668165	599	29	0.00510957	40.704213	1.262107	0.596808	0.01181737330188271	2	2	14836.8
4055000	-3.9908	117.1935	-16270.474375439182	552	27	0.00382672	19.299009	1.19445	0.880094	0.01012327144861179	1	1	15015.02
4060000	-5.6434	143.9693	-16269.68020017058	572	28	0.00425392	60.613725	1.43401	2.113318	0.01138427537205166	2	4	14792.9
4065000	-4.0344	122.4463	-16260.920067531802	574	28	0.00567461	20.389197	1.126629	1.212179	0.012394376340535383	2	2	15625.0
4070000	-7.1072	141.1814	-16264.620205615238	579	29	0.00394291	97.209217	1.207591	0.793609	0.012929370034607523	3	4	14367.82
4075000	-3.9512	124.0195	-16265.007627747154	579	28	0.00351034	18.307561	1.184575	0.756109	0.011856644694209838	2	2	15723.27
4080000	-4.283	126.9408	-16262.003108400944	591	29	0.00358701	26.602055	1.048037	1.568141	0.011858741868996606	2	2	15527.95
4085000	-5.2001	136.9673	-16259.770103407684	578	29	0.003015291	49.530941	1.169144	0.777705	0.011483952867391184	3	3	15197.57
4090000	-4.4389	128.3183	-16269.862785971083	595	29	0.00618875	30.499818	1.053972	0.898048	0.01124274753194721	3	3	15105.74
4095000	-5.5949	147.4989	-16265.266880045514	664	41	0.00343181	59.401126	1.19978	0.770429	0.011997116260128025	4	5	13774.1
4100000	-5.0249	136.2632	-16271.985734090278	591	29	0.00382982	45.150713	1.039605	0.699115	0.011479581722985598	3	3	14925.37
4105000	-8.1032	168.95	-16258.037415796814	618	33	0.00517386	122.106898	1.059825	1.820877	0.01074375804157647	5	7	15432.1
4110000	-5.4971	136.6958	-16257.266205915585	646	34	0.002610634	56.956514	1.089291	1.099518	0.011559021820930685	3	3	14619.88
4115000	-4.5719	126.3849	-16264.74089720021	590	29	0.00364842	33.826485	1.100899	0.974363	0.012408297639667085	2	2	15197.57
4120000	-5.6404	133.679	-16261.71282022059	580	28	0.00394603	60.539252	1.073425	0.978786	0.01324456535669872	2	3	15015.02
4125000	-4.256	143.8782	-16260.183802961054	579	28	0.00335852	25.929003	1.22502	1.451652	0.01152100237045622	4	4	14792.9
4130000	-5.2398	144.2506	-16258.573308544612	587	29	0.00460072	50.522179	0.905171	1.42972	0.011726764718889572	4	4	15015.02
4135000	-5.6555	134.1528	-16266.44658302092	647	34	0.00335803	60.914794	1.077688	1.141198	0.0114534556764374	3	3	15015.02
4140000	-8.8525	224.2561	-16257.995131296713	591	30	0.002786844	140.841202	1.139036	0.820507	0.013552058848368105	6	13	15576.32
4145000	-4.9975	141.5564	-16267.453867448208	589	30	0.00405407	44.466216	1.329143	1.08185	0.01191943535929102	3	4	15060.24
4150000	-5.569	133.3972	-16263.633910696444	608	30	0.00631209	58.753403	0.948608	2.158949	0.010503550868054809	2	3	15151.52
4155000	-4.2768	118.1603	-16270.788172957582	571	28	0.00431304	26.448214	1.145983	0.912574	0.009910400415865278	1	1	14792.9
4160000	-4.8798	134.7205	-16263.799875366429	580	28	0.002597856	41.522558	1.082264	1.102675	0.011748103003119152	3	3	15337.42
4165000	-4.6773	133.1571	-16265.535189186048	580	28	0.00384014	36.459514	1.029483	0.815889	0.013287987414240017	3	3	14792.9
