State 	ExpPrior[ RecRate ]	Coalescent	dataLikelihood	popSize	RecRate	a.freq	c.freq	g.freq	t.freq 	KappaR	KappaY	root.height	visible.height	visible.recombs	total.recombs	num.patterns	num.nodes	 mc.speed 
8825000	-12.7807	217.6171	-69003.33159098077	0.000540427	239.046668	0.3162856239700647	0.18122944395441445	0.18571733153607745	0.31676760053944353	1.737311	1.101237	0.0024016646755316727	0.0024016646755316727	7	8	10140	44	2812.15
8830000	-8.4091	201.2218	-69001.95315742235	0.000482525	129.754478	0.3153841750791241	0.18319498887967672	0.1855448970866876	0.31587593895451155	2.072661	0.981645	0.002709262141131765	0.002709262141131765	7	7	8742	46	2847.38
8835000	-11.1105	224.0031	-68996.08286733058	0.000790215	197.291418	0.31452190810585556	0.18307910589470175	0.18688322258102552	0.31551576341841725	1.672889	1.423208	0.003073865860302764	0.003073865860302764	9	9	10640	48	2855.51
8840000	-11.0161	212.9246	-69005.41296118345	0.000568373	194.930181	0.312822290936527	0.18592540357966256	0.18682100828222944	0.3144312972015809	1.711267	1.196402	0.002891429248585861	0.002891429248585861	8	8	11768	44	2767.02
8845000	-8.3148	210.7493	-68986.17594641676	0.000703015	127.396963	0.3146986731032491	0.18368493947396825	0.1878921566155244	0.3137242308072583	2.101919	0.652594	0.0031127135774368666	0.0031127135774368666	8	8	13238	45	2787.07
8850000	-15.6939	284.8789	-68984.17202155755	0.000773048	311.876315	0.31807403718020183	0.1798449749559041	0.1855145993038905	0.3165663885600035	1.805749	0.697641	0.003251508040410704	0.003251508040410704	12	14	14388	52	2844.14
8855000	-18.441	243.9772	-68985.29038681525	0.000563545	380.553309	0.31655546620248753	0.1829680235633441	0.18396041262139629	0.3165160976127721	1.98068	0.739486	0.00332714528023962	0.00332714528023962	10	10	14436	48	2821.67
8860000	-11.0271	203.5324	-69001.31718341558	0.000650769	195.205478	0.31662759702061904	0.18586518828823465	0.1825486165895657	0.31495859810158056	1.60689	0.84499	0.002832207147866402	0.002832207147866402	7	7	12094	45	2863.69
8865000	-9.8452	165.8511	-69008.95821578101	0.000487004	165.658189	0.31626108557040883	0.182028883601585	0.186930200767219	0.31477983006078714	1.952402	1.129212	0.0030453042672684647	0.0030453042672684647	4	4	10658	33	2715.92
8870000	-9.3575	183.7202	-69008.54650991314	0.000926272	153.465767	0.31241533730823207	0.182771804061031	0.18766458092471927	0.3171482777060177	1.6408	0.505249	0.0031790965226439916	0.0031790965226439916	6	6	11136	39	2744.24
8875000	-9.2313	210.2348	-68999.51737265059	0.000576332	150.310675	0.3145071582582533	0.1815828715059846	0.1863511358780563	0.3175588343577059	1.935896	0.97504	0.0027600318359691546	0.0027600318359691546	5	8	11185	37	2824.86
8880000	-10.8177	212.0782	-68992.64845456454	0.000682288	189.969974	0.31017387077477965	0.18753224120222803	0.18410450541439408	0.3181893826085982	2.232462	0.842459	0.0030108525603938178	0.0030108525603938178	8	8	13648	45	2799.55
8885000	-11.9981	222.6005	-68988.16293125854	0.000585633	219.479849	0.31425987309498665	0.18225000009525966	0.18487235009241984	0.3186177767173339	1.857803	0.930095	0.0032889462314565554	0.0032889462314565554	9	9	14594	48	2757.86
8890000	-10.4516	189.1747	-68994.45276981729	0.000671893	180.818867	0.31389250049099854	0.18446225884412595	0.18392583503526821	0.31771940562960727	1.771717	1.091173	0.003461986932749017	0.003461986932749017	6	6	11879	42	2627.43
8895000	-11.4057	168.8503	-68997.05905267174	0.000593955	204.6697	0.3149943232669271	0.18423865493411112	0.18518052240055932	0.31558649939840255	2.184366	0.867388	0.003192475814430463	0.003192475814430463	4	4	9351	34	2660.99
8900000	-8.931	173.5512	-69002.29927324099	0.000854328	142.801912	0.3176953186406365	0.18168917226161313	0.1852479074267267	0.31536760167102373	1.77338	0.689388	0.003308697166391035	0.003308697166391035	5	5	10315	36	2794.86
8905000	-7.992	211.5251	-68989.49956674105	0.000758122	119.327137	0.31610485191255155	0.18322873672151196	0.18602959419110704	0.3146368171748294	2.226909	0.926652	0.0031623084687903143	0.0031623084687903143	6	8	11354	38	2791.74
8910000	-13.8391	199.9584	-68995.3681975598	0.000904419	265.504644	0.315374908869201	0.18175844777818448	0.1867380026897902	0.3161286406628242	1.73448	0.743309	0.00292479203349441	0.00292479203349441	7	7	10580	43	2842.52
8915000	-10.1808	217.7608	-68994.90967546841	0.000640119	174.047962	0.3173300075036121	0.18068160302855882	0.18648866015835266	0.3154997293094763	1.845244	1.087825	0.0026826801895921556	0.0026826801895921556	8	9	13316	44	2712.97
8920000	-10.2364	219.1649	-68995.09747380877	0.000980056	175.437499	0.3165517262109098	0.18456232087950455	0.18343941948786646	0.31544653342171913	1.862838	1.08792	0.004543932936308764	0.004543932936308764	8	9	14544	41	2794.86
8925000	-10.2595	202.0805	-68997.23129947697	0.000712289	176.015389	0.3148621483828218	0.18389385256382101	0.18340904351750967	0.3178349555358474	2.071733	0.817133	0.0028911222434363955	0.0028911222434363955	7	7	13505	43	2804.26
8930000	-17.1325	238.7411	-68993.37307807207	0.00067921	347.841669	0.319553112858512	0.18350256897490713	0.1823362370953603	0.3146080810712206	1.92721	1.034242	0.0031564632616276752	0.0031564632616276752	9	10	13343	47	2788.62
8935000	-5.3315	173.8066	-69006.25919589897	0.000622678	52.814581	0.32024869599250266	0.18396127149336589	0.18327926595038027	0.3125107665637511	1.40385	0.716589	0.003195047329344668	0.003195047329344668	5	5	10763	34	2634.35
8940000	-20.2658	268.9385	-68994.44520768673	0.000519622	426.173861	0.31535374268090693	0.18506228885553386	0.18601891738566817	0.31356505107789095	1.739891	1.00868	0.0035450194864134546	0.0035450194864134546	9	12	12284	45	2765.49
8945000	-12.3743	210.1028	-69001.71924361138	0.000635728	228.885883	0.314517622777194	0.18415342077403007	0.18776910566504829	0.3135598507837276	2.583806	1.129466	0.002893678911615439	0.002893678911615439	7	8	12932	44	2695.42
8950000	-12.3317	206.8995	-69002.72552795566	0.001177534	227.820991	0.31842529224674576	0.18214936711742163	0.18486764880459255	0.3145576918312402	1.81778	1.085863	0.002440733140352017	0.002440733140352017	7	8	13762	43	2630.19
8955000	-10.1697	287.1374	-68990.30414682544	0.000480343	173.769777	0.31796376584540564	0.18314928732214633	0.18324695786269407	0.315639988969754	1.895546	1.019924	0.0034324614800327075	0.0028227681547394337	11	14	14377	44	2715.92
8960000	-9.6396	224.7572	-68996.7459839151	0.000682561	160.518485	0.3193904487123474	0.18326807813644974	0.18446475884187913	0.31287671430932373	1.901357	0.627047	0.0032483635776388037	0.0032483635776388037	9	9	14301	47	2823.26
8965000	-12.1376	179.9316	-69004.82187441245	0.000623519	222.967718	0.31723655429798686	0.18346590570519467	0.18687013975070918	0.3124274002461093	1.689948	0.806666	0.0028903549953372687	0.0028903549953372687	5	5	13658	34	2729.26
8970000	-6.4887	199.031	-68997.90435528182	0.000480116	81.744556	0.3163385334025677	0.1831953346814445	0.18600831736091789	0.31445781455506994	1.832726	1.120488	0.002824620273989738	0.002824620273989738	6	7	10572	39	2757.86
8975000	-11.4693	178.224	-68996.18639037585	0.000587264	206.260158	0.3188461429677701	0.18492393020179693	0.18268997815427096	0.3135399486761621	2.019249	0.864623	0.003124493898267703	0.003124493898267703	5	5	10054	35	2723.31
8980000	-12.1639	214.8905	-69000.04267896673	0.000475956	223.624472	0.31850008809354025	0.18294753855324256	0.1839994236559504	0.3145529496972668	1.712172	1.049814	0.0030389855522856353	0.0030389855522856353	8	8	14064	47	2790.18
8985000	-11.7139	259.3889	-68987.74611032578	0.000584418	212.375025	0.3141478625866293	0.18500320116473798	0.18269085847054956	0.3181580777780832	1.734281	1.072313	0.003955673366933414	0.003955673366933414	11	12	15709	43	2753.3
8990000	-18.0817	279.6625	-68992.23598298953	0.000857294	371.57037	0.32024606332937755	0.18431772619587447	0.18244052594281146	0.3129956845319364	2.058059	1.086062	0.005036984534428115	0.005036984534428115	13	14	22596	48	2757.86
8995000	-11.4924	213.9159	-69010.01060471822	0.000498729	206.837961	0.3164062282810382	0.18310401958088957	0.18475022264400356	0.31573952949406864	1.940596	1.007285	0.002921628754087539	0.002921628754087539	8	8	12934	40	2710.03
9000000	-7.6097	186.3927	-68996.44947026629	0.000525271	109.769374	0.31619717086205246	0.18440238742996867	0.18749564705335806	0.3119047946546207	1.787495	0.706903	0.0033454361730584407	0.0033454361730584407	6	6	11779	38	2794.86
9005000	-10.1079	206.159	-69002.99247588862	0.000823536	172.225517	0.3195424244068424	0.1818246662833787	0.18572902386640555	0.3129038854433734	1.704073	0.691719	0.0030866178131765264	0.0030866178131765264	8	8	11055	43	2733.73
9010000	-6.7808	197.8396	-69005.6347186349	0.00057976	89.048837	0.31445937855528483	0.1830793125524159	0.1898613498749256	0.31259995901737375	2.100526	1.028752	0.003485804884440327	0.003485804884440327	7	7	12523	39	2777.78
9015000	-18.885	264.6721	-68992.5895250982	0.000642108	391.653105	0.3183145063976388	0.18265698723944768	0.18624405472014105	0.31278445164277247	1.718544	1.164957	0.0028136917697521935	0.0028136917697521935	11	12	14728	46	2756.34
9020000	-10.8153	203.0125	-68983.96731839495	0.001144701	189.909983	0.31596366540579596	0.182914108018135	0.18272169871382876	0.31840052786224027	1.926074	0.968675	0.003552126840558938	0.003552126840558938	8	8	11853	46	2824.86
9025000	-12.4392	223.5616	-68990.5412986322	0.000854878	230.507653	0.3179026630121018	0.1815878817729218	0.18153680794814203	0.3189726472668343	1.981013	1.282917	0.0036675429766070953	0.0036675429766070953	9	9	14207	49	2693.97
9030000	-8.5062	227.5015	-68990.4433029625	0.000467998	132.183521	0.3166777882160578	0.1836309893799692	0.1851701976579563	0.31452102474601656	2.145206	1.037335	0.0031229921211753044	0.0031229921211753044	8	9	13180	45	2797.99
9035000	-6.3075	182.8284	-69002.51116670172	0.000668667	77.216206	0.31962412024943376	0.181924883832194	0.18339978115221992	0.3150512147661524	1.725837	0.864658	0.002887966173467456	0.002887966173467456	6	6	11971	40	2714.44
9040000	-10.91	251.4977	-68994.92020971398	0.000568138	192.277457	0.3148256719717602	0.18271728312192656	0.1877638286116047	0.3146932162947084	2.186197	0.884011	0.003962384044887504	0.003962384044887504	10	11	13934	47	2793.3
9045000	-11.8449	204.1524	-68991.02024394594	0.000486386	215.651227	0.31685371877835705	0.1857673899141157	0.18438383517575968	0.3129950561317674	2.010305	1.118554	0.002765033076981137	0.002765033076981137	7	7	13396	44	2770.08
9050000	-10.8856	207.8522	-68993.88295922993	0.000576953	191.669078	0.31785705987966667	0.1836290546536608	0.18428401677120018	0.3142298686954725	2.113622	0.752164	0.0028009218778728005	0.0028009218778728005	7	7	9359	44	2782.42
9055000	-8.3383	200.9311	-68993.08777995038	0.000378492	127.985926	0.3189010903189808	0.1829444686088019	0.18567425430738127	0.3124801867648359	1.991369	0.776536	0.0034541989522832444	0.0034541989522832444	7	7	12023	45	2701.24
9060000	-14.1375	269.518	-68987.52319933742	0.000768017	272.965747	0.315861334704799	0.18317276553277217	0.1862146649467659	0.314751234815663	1.953017	0.692071	0.0046147021754862575	0.003121447688515071	10	13	13717	48	2774.69
9065000	-8.4844	178.5881	-69007.55809331576	0.000495086	131.637698	0.3174534094719797	0.18268388225539817	0.18655175174802943	0.31331095652459273	2.377483	0.696049	0.0024994019849149222	0.0024994019849149222	5	5	7152	37	2735.23
9070000	-9.1097	206.905	-68994.35517366791	0.000579104	147.271811	0.315921915048119	0.18425418173067318	0.18589028039813277	0.3139336228230751	1.897192	0.979736	0.003289978701676053	0.003289978701676053	6	7	12391	39	2751.79
9075000	-7.1199	196.6024	-68996.20462716295	0.00072199	97.524795	0.31693556980498744	0.18357763294962678	0.18273290394211467	0.3167538933032712	1.926099	0.887971	0.0031768267870115616	0.0031768267870115616	7	7	5401	43	2715.92
9080000	-5.3105	182.605	-68990.63350571459	0.000725207	52.291176	0.316668219281049	0.18216183612056402	0.18540464597743295	0.3157652986209541	1.88567	0.966046	0.0033371330921019935	0.0033371330921019935	5	6	11220	34	2757.86
9085000	-7.7218	215.4862	-68997.9639654026	0.000730011	112.57263	0.31430973049285055	0.18302858426691057	0.1866157013278359	0.31604598391240285	1.526652	0.996282	0.004677577825566065	0.004677577825566065	9	9	12653	43	2807.41
9090000	-10.3672	217.124	-69003.25761826977	0.000569404	178.707268	0.3208166300120959	0.18079680385196625	0.18437642356637468	0.31401014256956317	2.298498	0.821126	0.002984860630409912	0.002984860630409912	7	8	11640	42	2785.52
9095000	-12.3888	235.5904	-68990.87147852017	0.000703394	229.248113	0.3175743480311959	0.18192683098536433	0.18479313673757633	0.3157056842458636	2.132569	0.781009	0.0029412171375464537	0.0029412171375464537	10	10	12869	49	2760.91
9100000	-10.0475	203.9567	-68996.99431768747	0.000538607	170.715912	0.3129101635366484	0.1825087628366065	0.18668951737761408	0.31789155624913107	1.989433	0.848893	0.0026265419337517873	0.0026265419337517873	6	7	9653	44	2790.18
9105000	-9.8227	199.1154	-69012.49490878024	0.000473192	165.094446	0.31272441139761603	0.18231122393682903	0.1852570158494421	0.31970734881611285	2.119449	0.830675	0.003218061980385716	0.003218061980385716	6	7	12082	40	2696.87
9110000	-7.9492	218.051	-68988.28730104135	0.000609621	118.259307	0.3189304486292968	0.18159490090854763	0.1847189954107346	0.3147556550514209	1.986439	1.018986	0.0028846172079195517	0.0028846172079195517	9	9	13638	48	2839.3
9115000	-11.9499	208.335	-68996.83844971975	0.000496975	218.274704	0.3137451096185589	0.1817153744950911	0.18635736047542728	0.31818215541092276	1.812088	1.297155	0.00284668456773135	0.00284668456773135	7	7	11811	45	2717.39
9120000	-13.4912	201.0527	-68999.342820769	0.001055471	256.809259	0.31282859425470394	0.1877974300424076	0.18194912603417102	0.3174248496687175	1.571899	1.137349	0.00273491152049814	0.00273491152049814	7	7	11012	43	2776.24
9125000	-10.1142	234.1886	-68997.99764083383	0.000585402	172.382192	0.3173222960059443	0.18204885821223202	0.18560399391651594	0.31502485186530776	1.64525	0.796348	0.0033573838246468294	0.0033573838246468294	10	10	14743	40	2771.62
9130000	-9.0478	202.2567	-68997.68079227407	0.000638182	145.72378	0.31303440909551355	0.18520362873862695	0.18552127823029763	0.3162406839355619	1.908089	0.797172	0.0024039492002005513	0.0024039492002005513	7	7	13074	39	2837.68
9135000	-6.0231	199.8662	-68997.18737085059	0.000549022	70.106136	0.3160798918357	0.17955212573773555	0.1885053421125001	0.3158626403140644	2.005819	1.010642	0.0030828507305769985	0.0030828507305769985	7	7	9639	43	2733.73
9140000	-8.739	213.6784	-69003.71358247628	0.000699365	138.00417	0.31691068979569315	0.18181254762753818	0.18330835686188945	0.31796840571487905	1.943232	1.260059	0.003768379506279957	0.003768379506279957	7	8	11541	38	2794.86
9145000	-10.7653	213.2071	-68996.52043681467	0.000671223	188.659816	0.3155307653477835	0.18436150493001968	0.18370913796431013	0.31639859175788665	1.972907	0.867708	0.0029114496740739997	0.0029114496740739997	8	8	13119	46	2762.43
9150000	-10.1216	234.573	-68991.83750226742	0.00050522	172.568845	0.3166858707017757	0.1819414660641968	0.18446520597929583	0.3169074572547316	1.98525	0.959322	0.0027322956687266895	0.0027322956687266895	9	10	14044	48	2801.12
9155000	-16.7256	227.6209	-69003.64216949108	0.000550961	337.667304	0.311043915355455	0.18089399858745664	0.19059405110097857	0.31746803495610987	1.867773	0.988794	0.0026627591756021155	0.0026627591756021155	9	9	13057	46	2836.07
9160000	-10.3658	203.445	-69005.40756814358	0.000653458	178.672599	0.31583156954249025	0.18318795618111633	0.1854017596551109	0.31557871462128245	1.507238	0.751949	0.0031325948590134127	0.0031325948590134127	7	7	11347	37	2942.91
9165000	-8.0588	208.1124	-68991.37701604822	0.000719919	120.997309	0.3194284395610076	0.18206124798038512	0.18477707269929655	0.3137332397593107	1.614555	0.98352	0.0029561296850665044	0.0029561296850665044	8	8	12901	43	2741.23
9170000	-11.2749	187.7626	-69002.92955588317	0.000644747	201.400893	0.31507250631156203	0.1810290801033714	0.18960931907330097	0.3142890945117655	1.685371	0.902337	0.003181073353874811	0.003181073353874811	6	6	11924	40	2767.02
9175000	-14.398	264.2194	-68987.12850402687	0.000934187	279.478158	0.31711161832012214	0.18222165004514496	0.18578783764997775	0.31487889398475516	2.054169	0.965475	0.0031831767341535377	0.0031831767341535377	11	12	14363	47	2773.16
9180000	-10.1025	202.1321	-68997.57808584449	0.000569227	172.08939	0.317879086257825	0.18316673394634667	0.1841377117112696	0.31481646808455876	1.391542	0.639726	0.0030945173459898147	0.0030945173459898147	7	7	11571	44	2802.69
9185000	-10.3253	215.5009	-68988.40482526226	0.000532939	177.660264	0.31477038225585513	0.18321789315099074	0.18373901302805187	0.3182727115651021	2.087418	1.046498	0.0031006164787345347	0.0031006164787345347	8	8	12771	44	2815.32
9190000	-15.8712	234.685	-68986.63023806366	0.000558876	316.307096	0.3163478093455652	0.18627454897336115	0.18396630018445834	0.31341134149661526	2.105034	0.873324	0.0028732241354162097	0.0028732241354162097	9	9	13646	45	2812.15
9195000	-9.4994	204.4268	-68995.05485000047	0.000984661	157.013569	0.3163679100669741	0.1866419546426837	0.18239649784554504	0.3145936374447971	1.98957	0.842484	0.002928784968951522	0.002928784968951522	8	8	11915	45	2780.87
9200000	-12.7349	252.4985	-68986.35168821909	0.000854686	237.901033	0.31546781429914095	0.18341473083905288	0.1866587232813563	0.31445873158044985	1.788768	0.758774	0.004104094602787353	0.004104094602787353	12	12	16029	49	2936.0
